rank,搭配词,共现频数,全局频率,左侧,右侧,MI值
12778,那辆/mq,1,4,1,0,3.3701
12779,西山/ns,1,4,0,1,3.3701
12780,尔郎/nr,1,4,1,0,3.3701
12781,事务所/n,1,4,1,0,3.3701
12782,薛纪跃/nr,1,4,0,1,3.3701
12783,店门/n,1,4,1,0,3.3701
12784,这双/r,1,4,1,0,3.3701
12785,郎/ng,1,4,1,0,3.3701
12786,肖云嫂/nr,1,4,1,0,3.3701
12787,温情/n,1,4,0,1,3.3701
12788,沸腾/v,1,4,1,0,3.3701
12789,加油/v,1,4,1,0,3.3701
12790,独自一人/i,1,4,0,1,3.3701
12791,袖口/n,1,4,1,0,3.3701
12792,怀南/s,1,4,1,0,3.3701
12793,门锁/n,1,4,1,0,3.3701
12794,十二岁/m,1,4,1,0,3.3701
12795,用手/v,1,4,0,1,3.3701
12796,血压/n,1,4,0,1,3.3701
12797,鲸鱼/n,1,4,1,0,3.3701
12798,二位/m,1,4,1,0,3.3701
12799,埋怨/v,1,4,0,1,3.3701
12800,吊死鬼/n,1,4,0,1,3.3701
12801,喜爱/v,1,4,1,0,3.3701
12802,生存/v,1,4,1,0,3.3701
12803,尔雅/nr,1,4,0,1,3.3701
12804,夏顺/nr,1,4,1,0,3.3701
12805,白衣/n,1,4,1,0,3.3701
12806,回信/v,1,4,1,0,3.3701
12807,平权/n,1,4,1,0,3.3701
12808,瘦削/a,1,4,0,1,3.3701
12809,阿瑟/nrt,1,4,0,1,3.3701
12810,跳跳/v,1,4,1,0,3.3701
12811,角色/n,1,4,0,1,3.3701
12812,扰乱/v,1,4,0,1,3.3701
12813,扶住/v,1,4,0,1,3.3701
12814,充分/ad,1,4,0,1,3.3701
12815,解决问题/n,1,4,0,1,3.3701
12816,水珠/n,1,4,0,1,3.3701
12817,友谊/nr,1,4,1,0,3.3701
12818,倘使/c,1,4,1,0,3.3701
12819,女友/n,1,4,1,0,3.3701
12820,玛力/nr,1,4,1,0,3.3701
12821,扬/ns,1,4,0,1,3.3701
12822,突/d,1,4,0,1,3.3701
12823,第三次/m,1,4,1,0,3.3701
12824,仔细观察/n,1,4,1,0,3.3701
12825,阿立沃/nr,1,4,1,0,3.3701
12826,衬衣/n,1,4,0,1,3.3701
12827,雨衣/n,1,4,0,1,3.3701
12828,薄被/n,1,4,0,1,3.3701
12829,夹克/n,1,4,1,0,3.3701
12830,科学/n,1,4,0,1,3.3701
12831,抛/zg,1,4,0,1,3.3701
12832,内监/n,1,4,1,0,3.3701
12833,歌曲/n,1,4,1,0,3.3701
12834,亡/vg,1,4,0,1,3.3701
12835,保重/v,1,4,1,0,3.3701
12836,唇/zg,1,4,0,1,3.3701
12837,谴责/v,1,4,0,1,3.3701
12838,洗衣服/n,1,4,1,0,3.3701
12839,筋/n,1,4,0,1,3.3701
12840,关相云/nr,1,4,1,0,3.3701
12841,行礼/n,1,4,1,0,3.3701
12842,好几/m,1,4,0,1,3.3701
12843,拜/v,1,4,0,1,3.3701
12844,破碎/v,1,4,1,0,3.3701
12845,京戏/n,1,4,1,0,3.3701
12846,数学/n,1,4,0,1,3.3701
12847,文人/n,1,4,1,0,3.3701
12848,挪/v,1,4,0,1,3.3701
12849,掀开/v,1,4,0,1,3.3701
12850,撒娇/v,1,4,0,1,3.3701
12851,站稳/v,1,4,1,0,3.3701
12852,志摩/nrt,1,4,1,0,3.3701
12853,快信/nz,1,4,0,1,3.3701
12854,缠绕/v,1,4,0,1,3.3701
12855,笔/q,1,4,0,1,3.3701
12856,德华/nz,1,4,1,0,3.3701
12857,插话/n,1,4,0,1,3.3701
12858,手腕/n,1,4,0,1,3.3701
12859,铃子/n,1,4,1,0,3.3701
12860,搜集/v,1,4,0,1,3.3701
12861,气恼/a,1,4,0,1,3.3701
12862,闲逛/v,1,4,1,0,3.3701
12863,谅解/v,1,4,1,0,3.3701
12864,混杂/a,1,4,0,1,3.3701
12865,发来/v,1,4,0,1,3.3701
12866,姨太/n,1,4,1,0,3.3701
12867,清醒过来/l,1,4,1,0,3.3701
12868,迷惑不解/l,1,4,0,1,3.3701
12869,敬/v,1,4,0,1,3.3701
12870,之所以/c,1,4,0,1,3.3701
12871,迈着/v,1,4,0,1,3.3701
12872,霹雳/n,1,4,0,1,3.3701
12873,阴谋/n,1,4,1,0,3.3701
12874,太监/n,1,4,0,1,3.3701
12875,凶猛/a,1,4,0,1,3.3701
12876,抱素/n,1,4,1,0,3.3701
12877,灵/nr,1,4,1,0,3.3701
12878,粮食/n,1,4,0,1,3.3701
12879,约莫/nrt,1,4,1,0,3.3701
12880,山中/s,1,4,1,0,3.3701
12881,相似/v,1,4,1,0,3.3701
12882,离不开/v,1,4,1,0,3.3701
12883,豆子/n,1,4,0,1,3.3701
12884,梧桐树/n,1,4,0,1,3.3701
12885,烟味/n,1,4,1,0,3.3701
12886,老太/n,1,4,1,0,3.3701
12887,会/v,143,573,93,50,3.3676
12888,来/v,435,1747,120,315,3.3644
12889,一次/m,37,149,22,15,3.3604
12890,象/n,34,137,20,14,3.3596
12891,同时/c,20,81,13,7,3.3522
12892,可是/c,99,403,91,8,3.3449
12893,准备/v,25,102,23,2,3.3416
12894,手/n,62,253,18,44,3.3413
12895,火/n,12,49,6,6,3.3404
12896,大/a,110,450,42,68,3.3377
12897,轻轻/d,22,90,6,16,3.3377
12898,那天/r,20,82,6,14,3.3345
12899,其他/r,10,41,7,3,3.3345
12900,马/n,19,78,10,9,3.3327
12901,那位/r,18,74,10,8,3.3306
12902,墙上/s,9,37,3,6,3.3306
12903,周围/f,9,37,3,6,3.3306
12904,手中/s,9,37,1,8,3.3306
12905,舅舅/n,9,37,5,4,3.3306
12906,使/v,79,325,41,38,3.3296
12907,二/m,17,70,11,6,3.3283
12908,继续/v,16,66,12,4,3.3257
12909,书/n,16,66,12,4,3.3257
12910,狗/n,16,66,7,9,3.3257
12911,厉害/a,8,33,3,5,3.3257
12912,沉重/a,8,33,4,4,3.3257
12913,一惊/a,8,33,4,4,3.3257
12914,抓/v,8,33,2,6,3.3257
12915,回去/v,23,95,14,9,3.3239
12916,这儿/r,22,91,17,5,3.3218
12917,上面/f,21,87,11,10,3.3195
12918,吩咐/v,7,29,1,6,3.3195
12919,窗子/n,7,29,4,3,3.3195
12920,病人/n,7,29,5,2,3.3195
12921,哎呀/e,7,29,2,5,3.3195
12922,但/c,96,398,83,13,3.3185
12923,点/m,20,83,14,6,3.317
12924,姑娘/n,20,83,14,6,3.317
12925,向/p,106,440,29,77,3.3167
12926,”/x,1283,5329,1177,106,3.3158
12927,起身/v,13,54,4,9,3.3157
12928,名字/n,19,79,9,10,3.3143
12929,地上/s,31,129,15,16,3.3131
12930,过去/t,48,200,34,14,3.3113
12931,几次/m,6,25,6,0,3.3113
12932,不少/d,6,25,5,1,3.3113
12933,草/n,6,25,4,2,3.3113
12934,早就/d,6,25,2,4,3.3113
12935,温柔/a,6,25,1,5,3.3113
12936,小孩子/n,6,25,4,2,3.3113
12937,）/x,34,142,18,16,3.3079
12938,身上/s,33,138,15,18,3.306
12939,男子/n,11,46,8,3,3.306
12940,离开/v,26,109,15,11,3.3024
12941,全/a,25,105,3,22,3.2998
12942,微微/d,15,63,5,10,3.2998
12943,模样/n,5,21,3,2,3.2998
12944,往前/t,5,21,5,0,3.2998
12945,树林/n,5,21,3,2,3.2998
12946,家树/n,5,21,5,0,3.2998
12947,使得/v,5,21,5,0,3.2998
12948,插/v,5,21,2,3,3.2998
12949,热烈/a,5,21,2,3,3.2998
12950,扫/v,5,21,3,2,3.2998
12951,佩珠/nr,5,21,4,1,3.2998
12952,泪/n,5,21,3,2,3.2998
12953,阿/j,5,21,5,0,3.2998
12954,以来/f,5,21,3,2,3.2998
12955,女人/n,49,206,25,24,3.2984
12956,这个/r,120,505,66,54,3.2969
12957,许多/m,38,160,13,25,3.2961
12958,气/n,19,80,16,3,3.2961
12959,的/uj,4404,18544,2611,1793,3.2961
12960,一条/m,32,135,6,26,3.2933
12961,间/f,18,76,9,9,3.2921
12962,上来/t,9,38,4,5,3.2921
12963,下午/t,9,38,9,0,3.2921
12964,地面/n,9,38,6,3,3.2921
12965,妹妹/n,9,38,4,5,3.2921
12966,不久/a,13,55,10,3,3.2892
12967,如果/c,33,140,10,23,3.2853
12968,扑/v,16,68,4,12,3.2827
12969,阳光/nr,12,51,5,7,3.2827
12970,窗口/s,8,34,2,6,3.2827
12971,龙/n,4,17,3,1,3.2827
12972,挑/v,4,17,2,2,3.2827
12973,端详/v,4,17,3,1,3.2827
12974,姑妈/n,4,17,1,3,3.2827
12975,烦恼/a,4,17,2,2,3.2827
12976,脑子/n,4,17,1,3,3.2827
12977,言语/nr,4,17,3,1,3.2827
12978,一堆/m,4,17,1,3,3.2827
12979,上下/f,4,17,2,2,3.2827
12980,今日/t,4,17,4,0,3.2827
12981,距离/n,4,17,4,0,3.2827
12982,小孩/n,4,17,2,2,3.2827
12983,他俩/r,4,17,1,3,3.2827
12984,汤/n,4,17,3,1,3.2827
12985,像/v,127,541,45,82,3.2793
12986,时间/n,22,94,14,8,3.275
12987,先生/n,57,244,36,21,3.2723
12988,下去/t,32,137,19,13,3.2721
12989,却/d,106,454,93,13,3.2715
12990,关上/s,7,30,6,1,3.2706
12991,小声/n,7,30,2,5,3.2706
12992,一头/m,7,30,2,5,3.2706
12993,照片/n,7,30,4,3,3.2706
12994,则/d,7,30,5,2,3.2706
12995,老虎/nr,7,30,4,3,3.2706
12996,猛地/d,7,30,1,6,3.2706
12997,哩/y,7,30,6,1,3.2706
12998,看看/v,41,176,21,20,3.2683
12999,有些/r,30,129,15,15,3.2658
13000,桌上/s,13,56,4,9,3.2632
13001,嘴唇/n,16,69,9,7,3.2616
13002,听/v,114,492,52,62,3.2605
13003,不到/v,18,78,12,6,3.2547
13004,谈话/vn,18,78,12,6,3.2547
13005,特别/d,15,65,9,6,3.2547
13006,看不见/v,9,39,6,3,3.2547
13007,少/a,9,39,1,8,3.2547
13008,记忆/n,6,26,1,5,3.2547
13009,按/p,6,26,2,4,3.2547
13010,挺/d,6,26,1,5,3.2547
13011,公司/n,6,26,4,2,3.2547
13012,办公室/n,6,26,2,4,3.2547
13013,绮霞/nr,6,26,5,1,3.2547
13014,自从/p,6,26,1,5,3.2547
13015,饭/n,6,26,5,1,3.2547
13016,唔/y,3,13,1,2,3.2547
13017,避开/v,3,13,1,2,3.2547
13018,原先/d,3,13,1,2,3.2547
13019,包裹/v,3,13,2,1,3.2547
13020,茶杯/n,3,13,1,2,3.2547
13021,远远地/z,3,13,0,3,3.2547
13022,一脚/mq,3,13,1,2,3.2547
13023,挣脱/v,3,13,0,3,3.2547
13024,情感/n,3,13,3,0,3.2547
13025,雨点/n,3,13,0,3,3.2547
13026,目前/t,3,13,1,2,3.2547
13027,屠维岳/nr,3,13,1,2,3.2547
13028,士兵/n,3,13,1,2,3.2547
13029,敏/ag,3,13,3,0,3.2547
13030,认/v,3,13,2,1,3.2547
13031,军队/n,3,13,1,2,3.2547
13032,辫子/n,3,13,1,2,3.2547
13033,喃喃地/i,3,13,1,2,3.2547
13034,钻/v,3,13,0,3,3.2547
13035,沉/v,3,13,0,3,3.2547
13036,种种/q,3,13,3,0,3.2547
13037,公路/n,3,13,3,0,3.2547
13038,笑话/n,3,13,2,1,3.2547
13039,连长/v,3,13,2,1,3.2547
13040,妞儿/n,3,13,1,2,3.2547
13041,麻烦/an,3,13,2,1,3.2547
13042,崔/nr,3,13,2,1,3.2547
13043,毛病/n,3,13,3,0,3.2547
13044,扭头/v,3,13,0,3,3.2547
13045,辛/nr,3,13,3,0,3.2547
13046,屋顶/n,3,13,2,1,3.2547
13047,答/v,3,13,3,0,3.2547
13048,郎/nr,3,13,3,0,3.2547
13049,挥/v,3,13,1,2,3.2547
13050,时期/n,3,13,3,0,3.2547
13051,威胁/vn,3,13,1,2,3.2547
13052,三年/m,3,13,2,1,3.2547
13053,方丽清/nr,3,13,2,1,3.2547
13054,等等/u,3,13,3,0,3.2547
13055,惊吓/v,3,13,1,2,3.2547
13056,睡不着/v,3,13,3,0,3.2547
13057,跑/v,68,295,28,40,3.253
13058,找到/v,11,48,0,11,3.2446
13059,那个/r,72,315,28,44,3.2409
13060,房子/n,16,70,9,7,3.2409
13061,约/d,8,35,4,4,3.2409
13062,一团/m,8,35,5,3,3.2409
13063,令人/nrt,8,35,5,3,3.2409
13064,了解/v,8,35,3,5,3.2409
13065,枚/m,8,35,7,1,3.2409
13066,因为/c,71,311,52,19,3.2391
13067,似乎/d,63,277,30,33,3.2337
13068,一切/r,40,176,15,25,3.2326
13069,递给/v,5,22,3,2,3.2326
13070,地向/n,5,22,1,4,3.2326
13071,暖/a,5,22,4,1,3.2326
13072,昨晚/t,5,22,2,3,3.2326
13073,背影/n,5,22,5,0,3.2326
13074,最近/f,5,22,3,2,3.2326
13075,梦/n,22,97,12,10,3.2297
13076,来到/v,17,75,3,14,3.2288
13077,（/x,36,159,25,11,3.2272
13078,一口/m,12,53,4,8,3.2272
13079,结婚/v,12,53,3,9,3.2272
13080,问/n,31,137,6,25,3.2263
13081,摇/v,7,31,3,4,3.2233
13082,跳/v,39,173,7,32,3.2209
13083,这些/r,43,191,27,16,3.219
13084,生气/n,9,40,2,7,3.2181
13085,神气/n,9,40,6,3,3.2181
13086,擦/v,9,40,7,2,3.2181
13087,车/n,11,49,8,3,3.2149
13088,忘记/v,11,49,3,8,3.2149
13089,天/q,26,116,19,7,3.2126
13090,腿/n,13,58,6,7,3.2126
13091,拉/v,30,134,9,21,3.2109
13092,…/x,428,1914,381,47,3.2092
13093,说/v,673,3015,248,425,3.2067
13094,—/x,89,400,46,43,3.202
13095,什么/r,260,1170,134,126,3.2002
13096,或/c,20,90,13,7,3.2002
13097,由于/c,12,54,9,3,3.2002
13098,月亮/n,12,54,9,3,3.2002
13099,碰/v,8,36,4,4,3.2002
13100,一座/m,6,27,2,4,3.2002
13101,困难/an,6,27,4,2,3.2002
13102,马扩/nr,6,27,5,1,3.2002
13103,叶子/nr,4,18,4,0,3.2002
13104,下巴/n,4,18,3,1,3.2002
13105,家中/s,4,18,2,2,3.2002
13106,村里/s,4,18,2,2,3.2002
13107,位置/v,4,18,2,2,3.2002
13108,表哥/n,4,18,3,1,3.2002
13109,忍耐/v,4,18,1,3,3.2002
13110,听不见/v,4,18,1,3,3.2002
13111,几年/m,4,18,4,0,3.2002
13112,暂时/d,4,18,3,1,3.2002
13113,正好/a,4,18,3,1,3.2002
13114,特/d,4,18,1,3,3.2002
13115,倾听/v,4,18,4,0,3.2002
13116,马路上/l,4,18,4,0,3.2002
13117,指/n,4,18,0,4,3.2002
13118,钟/nr,4,18,4,0,3.2002
13119,剑/n,4,18,1,3,3.2002
13120,城/n,4,18,2,2,3.2002
13121,何不/d,4,18,0,4,3.2002
13122,冲着/p,2,9,0,2,3.2002
13123,围/v,2,9,1,1,3.2002
13124,摸索/v,2,9,1,1,3.2002
13125,决不/d,2,9,2,0,3.2002
13126,苍蝇/n,2,9,1,1,3.2002
13127,欢呼/v,2,9,0,2,3.2002
13128,传单/n,2,9,0,2,3.2002
13129,李子/nr,2,9,1,1,3.2002
13130,八/m,2,9,2,0,3.2002
13131,宁静/nr,2,9,1,1,3.2002
13132,禁不住/v,2,9,0,2,3.2002
13133,慌乱/a,2,9,0,2,3.2002
13134,进屋/v,2,9,2,0,3.2002
13135,无可/v,2,9,1,1,3.2002
13136,林中/s,2,9,1,1,3.2002
13137,脸庞/n,2,9,2,0,3.2002
13138,巷子/n,2,9,2,0,3.2002
13139,尼克/nrt,2,9,2,0,3.2002
13140,溜达/v,2,9,2,0,3.2002
13141,鸡/n,2,9,1,1,3.2002
13142,观看/v,2,9,2,0,3.2002
13143,铺子/n,2,9,0,2,3.2002
13144,各处/r,2,9,2,0,3.2002
13145,母鸡/n,2,9,2,0,3.2002
13146,袋子/n,2,9,1,1,3.2002
13147,支/v,2,9,0,2,3.2002
13148,毫不/d,2,9,2,0,3.2002
13149,食物/n,2,9,0,2,3.2002
13150,柳/n,2,9,2,0,3.2002
13151,小事/n,2,9,2,0,3.2002
13152,贾/nr,2,9,2,0,3.2002
13153,珠子/n,2,9,1,1,3.2002
13154,望望/v,2,9,1,1,3.2002
13155,转眼/v,2,9,1,1,3.2002
13156,窗下/s,2,9,2,0,3.2002
13157,小子/n,2,9,2,0,3.2002
13158,歌唱/n,2,9,1,1,3.2002
13159,史循/nr,2,9,2,0,3.2002
13160,女佣/n,2,9,1,1,3.2002
13161,娃娃/n,2,9,2,0,3.2002
13162,良心/a,2,9,1,1,3.2002
13163,她家/r,2,9,1,1,3.2002
13164,坐到/v,2,9,0,2,3.2002
13165,剪/v,2,9,0,2,3.2002
13166,摊开/v,2,9,0,2,3.2002
13167,隆隆/o,2,9,0,2,3.2002
13168,鞭子/n,2,9,2,0,3.2002
13169,观众/n,2,9,1,1,3.2002
13170,黄绢/nr,2,9,1,1,3.2002
13171,洗澡/v,2,9,1,1,3.2002
13172,往常/d,2,9,2,0,3.2002
13173,那根/mq,2,9,1,1,3.2002
13174,嫉妒/v,2,9,1,1,3.2002
13175,纳撒/nrt,2,9,1,1,3.2002
13176,法/j,2,9,0,2,3.2002
13177,小河/nr,2,9,1,1,3.2002
13178,双臂/n,2,9,1,1,3.2002
13179,吊/v,2,9,0,2,3.2002
13180,听出/v,2,9,0,2,3.2002
13181,逼近/v,2,9,1,1,3.2002
13182,冰凉/z,2,9,1,1,3.2002
13183,布满/nr,2,9,1,1,3.2002
13184,叫唤/v,2,9,1,1,3.2002
13185,积雪/n,2,9,1,1,3.2002
13186,看书/v,2,9,1,1,3.2002
13187,盘旋/v,2,9,2,0,3.2002
13188,盯住/v,2,9,0,2,3.2002
13189,车厢/n,2,9,1,1,3.2002
13190,订婚/v,2,9,0,2,3.2002
13191,彼得/nrt,2,9,2,0,3.2002
13192,乌黑/ns,2,9,1,1,3.2002
13193,米/m,2,9,1,1,3.2002
13194,付/v,2,9,1,1,3.2002
13195,多谢/nrt,2,9,2,0,3.2002
13196,按住/v,2,9,1,1,3.2002
13197,空地/n,2,9,0,2,3.2002
13198,强迫/a,2,9,0,2,3.2002
13199,律师/n,2,9,1,1,3.2002
13200,慌忙/ad,2,9,0,2,3.2002
13201,久久/d,2,9,1,1,3.2002
13202,恶狠狠/z,2,9,0,2,3.2002
13203,佐里恩/nrt,2,9,1,1,3.2002
13204,志/n,2,9,0,2,3.2002
13205,不忍/v,2,9,2,0,3.2002
13206,这点/mq,2,9,1,1,3.2002
13207,踢/v,2,9,0,2,3.2002
13208,木板/n,2,9,1,1,3.2002
13209,慌/a,2,9,0,2,3.2002
13210,舞/v,2,9,2,0,3.2002
13211,扬起/v,2,9,0,2,3.2002
13212,赵大明/nr,2,9,2,0,3.2002
13213,信/n,21,95,10,11,3.1926
13214,因此/c,15,68,13,2,3.1896
13215,唱/v,15,68,8,7,3.1896
13216,女儿/n,13,59,8,5,3.1879
13217,似/d,11,50,6,5,3.1857
13218,嘴里/s,11,50,10,1,3.1857
13219,您/zg,18,82,11,7,3.1825
13220,纸/n,9,41,7,2,3.1825
13221,儿子/n,16,73,7,9,3.1803
13222,枪/n,7,32,2,5,3.1775
13223,掏出/v,7,32,1,6,3.1775
13224,兴趣/n,7,32,2,5,3.1775
13225,儿/n,26,119,19,7,3.1758
13226,」/x,12,55,10,2,3.1737
13227,觉得/v,99,454,40,59,3.173
13228,一带/n,5,23,4,1,3.1685
13229,苍白/z,5,23,1,4,3.1685
13230,得意/v,5,23,4,1,3.1685
13231,散/v,5,23,2,3,3.1685
13232,踱/v,5,23,3,2,3.1685
13233,眉头/n,5,23,3,2,3.1685
13234,着/uz,696,3204,503,193,3.1674
13235,得/ud,230,1059,120,110,3.1671
13236,回答/v,33,152,28,5,3.1666
13237,回/v,23,106,10,13,3.1658
13238,走到/v,24,111,15,9,3.1607
13239,引起/v,8,37,1,7,3.1607
13240,一场/m,8,37,3,5,3.1607
13241,屋子/n,8,37,6,2,3.1607
13242,李/nr,11,51,4,7,3.1572
13243,可怜/v,17,79,6,11,3.1538
13244,几个/m,29,135,12,17,3.1513
13245,远/a,18,84,12,6,3.1478
13246,这件/mq,15,70,2,13,3.1478
13247,再也/d,9,42,2,7,3.1478
13248,咬/v,9,42,4,5,3.1478
13249,．/x,6,28,3,3,3.1478
13250,克利斯/nr,6,28,5,1,3.1478
13251,玻璃/n,6,28,1,5,3.1478
13252,司机/n,6,28,1,5,3.1478
13253,懂得/v,6,28,1,5,3.1478
13254,催/v,3,14,1,2,3.1478
13255,几分/m,3,14,2,1,3.1478
13256,接近/v,3,14,2,1,3.1478
13257,打扮/v,3,14,2,1,3.1478
13258,媳妇/n,3,14,3,0,3.1478
13259,金娣/nr,3,14,2,1,3.1478
13260,行人/n,3,14,2,1,3.1478
13261,乌鸦/n,3,14,2,1,3.1478
13262,二哥/ns,3,14,1,2,3.1478
13263,祖母/nr,3,14,2,1,3.1478
13264,军/n,3,14,2,1,3.1478
13265,手枪/n,3,14,2,1,3.1478
13266,劲儿/n,3,14,1,2,3.1478
13267,开车/v,3,14,2,1,3.1478
13268,蓦地/d,3,14,2,1,3.1478
13269,匹/q,3,14,2,1,3.1478
13270,兰德/nrt,3,14,2,1,3.1478
13271,已有/v,3,14,0,3,3.1478
13272,至/p,3,14,2,1,3.1478
13273,欢乐/a,3,14,0,3,3.1478
13274,国光/n,3,14,2,1,3.1478
13275,委屈/v,3,14,0,3,3.1478
13276,抓起/v,3,14,0,3,3.1478
13277,接着/c,31,145,15,16,3.1444
13278,男人/n,19,89,7,12,3.1423
13279,要是/c,19,89,8,11,3.1423
13280,月/m,16,75,14,2,3.1413
13281,未/d,7,33,3,4,3.1331
13282,读/v,7,33,5,2,3.1331
13283,寂寞/a,7,33,3,4,3.1331
13284,老/n,7,33,5,2,3.1331
13285,母亲/n,39,184,18,21,3.132
13286,在/p,1086,5133,402,684,3.1294
13287,孩子/n,46,218,23,23,3.1255
13288,于/p,20,95,8,12,3.1222
13289,还要/c,12,57,7,5,3.1222
13290,翻/v,8,38,3,5,3.1222
13291,任何/r,8,38,5,3,3.1222
13292,推/v,8,38,2,6,3.1222
13293,旅馆/n,4,19,2,2,3.1222
13294,二人/nrt,4,19,3,1,3.1222
13295,天亮/nr,4,19,2,2,3.1222
13296,即/v,4,19,3,1,3.1222
13297,愈/d,4,19,2,2,3.1222
13298,观察/v,4,19,4,0,3.1222
13299,着急/a,4,19,3,1,3.1222
13300,夫妇/n,4,19,3,1,3.1222
13301,这回/mq,4,19,4,0,3.1222
13302,歌/n,4,19,1,3,3.1222
13303,随/v,4,19,0,4,3.1222
13304,一杯/m,4,19,2,2,3.1222
13305,松/v,4,19,1,3,3.1222
13306,手臂/n,4,19,1,3,3.1222
13307,边/d,21,100,11,10,3.1186
13308,上/f,315,1504,192,123,3.1148
13309,点头/v,9,43,9,0,3.1138
13310,空气/n,9,43,6,3,3.1138
13311,我/r,1256,6004,761,495,3.1131
13312,一张/m,19,91,5,14,3.1103
13313,有点/n,40,192,22,18,3.1071
13314,回来/v,40,192,10,30,3.1071
13315,医生/n,10,48,3,7,3.1071
13316,不住/v,10,48,3,7,3.1071
13317,全部/n,5,24,1,4,3.1071
13318,箱子/n,5,24,4,1,3.1071
13319,神秘/a,5,24,3,2,3.1071
13320,散步/n,5,24,5,0,3.1071
13321,一颗/m,5,24,2,3,3.1071
13322,起初/d,5,24,2,3,3.1071
13323,吴荪/nr,5,24,1,4,3.1071
13324,马路/n,5,24,5,0,3.1071
13325,老先生/nr,5,24,5,0,3.1071
13326,塞/v,5,24,2,3,3.1071
13327,世界/n,16,77,9,7,3.1034
13328,水/n,17,82,7,10,3.1001
13329,看到/v,40,193,14,26,3.0996
13330,怕/v,18,87,11,7,3.0971
13331,日子/n,12,58,8,4,3.0971
13332,第/m,6,29,4,2,3.0971
13333,住/v,38,184,7,31,3.0945
13334,怎么/r,75,364,61,14,3.0912
13335,吐/v,7,34,0,7,3.09
13336,吓了一跳/v,7,34,2,5,3.09
13337,办/v,7,34,5,2,3.09
13338,不觉/d,8,39,2,6,3.0847
13339,方/n,8,39,5,3,3.0847
13340,黄宗羲/nr,8,39,5,3,3.0847
13341,甫/d,8,39,3,5,3.0847
13342,望/v,58,283,38,20,3.0835
13343,出来/v,67,327,27,40,3.0831
13344,早上/t,9,44,9,0,3.0806
13345,近/a,9,44,3,6,3.0806
13346,若/c,10,49,3,7,3.0774
13347,灯/n,10,49,8,2,3.0774
13348,另外/c,10,49,1,9,3.0774
13349,打算/v,21,103,14,7,3.076
13350,上海/ns,11,54,3,8,3.0747
13351,白/a,11,54,7,4,3.0747
13352,而/c,101,496,49,52,3.0742
13353,如/v,23,113,6,17,3.0735
13354,小/a,47,231,18,29,3.073
13355,把/p,274,1347,25,249,3.0726
13356,那时/r,12,59,8,4,3.0725
13357,非常/d,26,128,14,12,3.0706
13358,带/v,43,212,8,35,3.0685
13359,夫人/n,17,84,10,7,3.0653
13360,那里/r,35,173,28,7,3.0648
13361,出去/v,22,109,17,5,3.0614
13362,的话/u,51,253,31,20,3.0596
13363,太太/n,41,204,31,10,3.0553
13364,站/v,86,428,33,53,3.0549
13365,晚上/t,23,115,13,10,3.0482
13366,女子/n,10,50,4,6,3.0482
13367,匆匆/z,7,35,2,5,3.0482
13368,唉/zg,7,35,1,6,3.0482
13369,怪/v,6,30,2,4,3.0482
13370,门前/s,6,30,4,2,3.0482
13371,舒服/a,6,30,3,3,3.0482
13372,立/v,6,30,4,2,3.0482
13373,枕头/n,5,25,1,4,3.0482
13374,燕西/ns,5,25,4,1,3.0482
13375,不得/v,5,25,3,2,3.0482
13376,幻想/n,5,25,4,1,3.0482
13377,父母/n,5,25,1,4,3.0482
13378,空/n,5,25,2,3,3.0482
13379,晚饭/n,4,20,3,1,3.0482
13380,一路/m,4,20,2,2,3.0482
13381,汗/n,4,20,3,1,3.0482
13382,放心/v,4,20,4,0,3.0482
13383,家庭/n,4,20,2,2,3.0482
13384,一份/m,4,20,0,4,3.0482
13385,大步/d,3,15,2,1,3.0482
13386,皱纹/n,3,15,3,0,3.0482
13387,瞧见/v,3,15,0,3,3.0482
13388,丫头/n,3,15,0,3,3.0482
13389,法国/ns,3,15,1,2,3.0482
13390,道路/n,3,15,3,0,3.0482
13391,争吵/v,3,15,1,2,3.0482
13392,走向/v,3,15,1,2,3.0482
13393,现/tg,3,15,2,1,3.0482
13394,笔/n,3,15,0,3,3.0482
13395,等候/n,3,15,2,1,3.0482
13396,件/q,3,15,1,2,3.0482
13397,来得/v,3,15,3,0,3.0482
13398,跪下/v,3,15,0,3,3.0482
13399,严重/a,3,15,1,2,3.0482
13400,拿到/v,3,15,1,2,3.0482
13401,叫做/v,3,15,1,2,3.0482
13402,一角/m,3,15,3,0,3.0482
13403,自杀/v,3,15,1,2,3.0482
13404,作为/v,3,15,1,2,3.0482
13405,庙/n,3,15,2,1,3.0482
13406,吕西安/nr,3,15,3,0,3.0482
13407,震动/vn,3,15,0,3,3.0482
13408,太冲/nr,2,10,0,2,3.0482
13409,抱歉/v,2,10,1,1,3.0482
13410,线/n,2,10,1,1,3.0482
13411,小径/n,2,10,0,2,3.0482
13412,一株/m,2,10,0,2,3.0482
13413,雪茄/n,2,10,1,1,3.0482
13414,地道/n,2,10,0,2,3.0482
13415,反/zg,2,10,0,2,3.0482
13416,指点/n,2,10,1,1,3.0482
13417,一部分/m,2,10,1,1,3.0482
13418,主教/n,2,10,1,1,3.0482
13419,出头/v,2,10,2,0,3.0482
13420,好多/m,2,10,0,2,3.0482
13421,无可奈何/i,2,10,1,1,3.0482
13422,望见/v,2,10,0,2,3.0482
13423,包袱/n,2,10,1,1,3.0482
